ticker,cik,fy,form,metric,tag_used,value,unit,filed,fp,start,end,source
NVDA,0001045810,2023,10-Q,Revenues,Revenues,19271000000.0,USD,2022-11-18,Q3,2021-02-01,2021-10-31,primary
NVDA,0001045810,2023,10-Q,SellingGeneralAndAdministrativeExpense,SellingGeneralAndAdministrativeExpense,1603000000.0,USD,2022-11-18,Q3,2021-02-01,2021-10-31,primary
NVDA,0001045810,2023,10-Q,StockholdersEquity,StockholdersEquity,16893000000.0,USD,2022-11-18,Q3,,2021-01-31,primary
NVDA,0001045810,2024,10-K,AccountsReceivableNetCurrent,AccountsReceivableNetCurrent,3827000000.0,USD,2024-02-21,FY,,2023-01-29,primary
NVDA,0001045810,2024,10-K,Assets,Assets,41182000000.0,USD,2024-02-21,FY,,2023-01-29,primary
NVDA,0001045810,2024,10-K,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsAtCarryingValue,3389000000.0,USD,2024-02-21,FY,,2023-01-29,primary
NVDA,0001045810,2024,10-K,CostOfRevenue,CostOfRevenue,9439000000.0,USD,2024-02-21,FY,2021-02-01,2022-01-30,primary
NVDA,0001045810,2024,10-K,EarningsPerShareBasic,EarningsPerShareBasic,3.91,USD/shares,2024-02-21,FY,2021-02-01,2022-01-30,primary
NVDA,0001045810,2024,10-K,EarningsPerShareDiluted,EarningsPerShareDiluted,3.85,USD/shares,2024-02-21,FY,2021-02-01,2022-01-30,primary
NVDA,0001045810,2024,10-K,GrossProfit,GrossProfit,17475000000.0,USD,2024-02-21,FY,2021-02-01,2022-01-30,primary
NVDA,0001045810,2024,10-K,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,189000000.0,USD,2024-02-21,FY,2021-02-01,2022-01-30,primary
NVDA,0001045810,2024,10-K,Liabilities,Liabilities,19081000000.0,USD,2024-02-21,FY,,2023-01-29,primary
NVDA,0001045810,2024,10-K,LongTermDebt,LongTermDebt,10953000000.0,USD,2024-02-21,FY,,2023-01-29,primary
NVDA,0001045810,2024,10-K,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivities,9108000000.0,USD,2024-02-21,FY,2021-02-01,2022-01-30,primary
NVDA,0001045810,2024,10-K,NetIncomeLoss,NetIncomeLoss,9752000000.0,USD,2024-02-21,FY,2021-02-01,2022-01-30,primary
NVDA,0001045810,2024,10-K,OperatingExpenses,OperatingExpenses,7434000000.0,USD,2024-02-21,FY,2021-02-01,2022-01-30,primary
NVDA,0001045810,2024,10-K,OperatingIncomeLoss,OperatingIncomeLoss,10041000000.0,USD,2024-02-21,FY,2021-02-01,2022-01-30,primary
NVDA,0001045810,2024,10-K,ResearchAndDevelopmentExpense,ResearchAndDevelopmentExpense,5268000000.0,USD,2024-02-21,FY,2021-02-01,2022-01-30,primary
NVDA,0001045810,2024,10-K,Revenues,Revenues,26914000000.0,USD,2024-02-21,FY,2021-02-01,2022-01-30,primary
NVDA,0001045810,2024,10-K,SellingGeneralAndAdministrativeExpense,SellingGeneralAndAdministrativeExpense,2166000000.0,USD,2024-02-21,FY,2021-02-01,2022-01-30,primary
NVDA,0001045810,2024,10-K,StockholdersEquity,StockholdersEquity,16893000000.0,USD,2024-02-21,FY,,2021-01-31,primary
NVDA,0001045810,2024,10-Q,AccountsReceivableNetCurrent,AccountsReceivableNetCurrent,3827000000.0,USD,2023-11-21,Q3,,2023-01-29,primary
NVDA,0001045810,2024,10-Q,Assets,Assets,41182000000.0,USD,2023-11-21,Q3,,2023-01-29,primary
NVDA,0001045810,2024,10-Q,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsAtCarryingValue,3389000000.0,USD,2023-11-21,Q3,,2023-01-29,primary
NVDA,0001045810,2024,10-Q,CostOfRevenue,CostOfRevenue,9400000000.0,USD,2023-11-21,Q3,2022-01-31,2022-10-30,primary
NVDA,0001045810,2024,10-Q,EarningsPerShareBasic,EarningsPerShareBasic,1.18,USD/shares,2023-11-21,Q3,2022-01-31,2022-10-30,primary
NVDA,0001045810,2024,10-Q,EarningsPerShareDiluted,EarningsPerShareDiluted,1.17,USD/shares,2023-11-21,Q3,2022-01-31,2022-10-30,primary
NVDA,0001045810,2024,10-Q,GrossProfit,GrossProfit,11523000000.0,USD,2023-11-21,Q3,2022-01-31,2022-10-30,primary
NVDA,0001045810,2024,10-Q,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,-61000000.0,USD,2023-11-21,Q3,2022-01-31,2022-10-30,primary
NVDA,0001045810,2024,10-Q,Liabilities,Liabilities,19081000000.0,USD,2023-11-21,Q3,,2023-01-29,primary
NVDA,0001045810,2024,10-Q,LongTermDebt,LongTermDebt,10953000000.0,USD,2023-11-21,Q3,,2023-01-29,primary
NVDA,0001045810,2024,10-Q,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivities,3393000000.0,USD,2023-11-21,Q3,2022-01-31,2022-10-30,primary
NVDA,0001045810,2024,10-Q,NetIncomeLoss,NetIncomeLoss,2954000000.0,USD,2023-11-21,Q3,2022-01-31,2022-10-30,primary
NVDA,0001045810,2024,10-Q,OperatingExpenses,OperatingExpenses,8555000000.0,USD,2023-11-21,Q3,2022-01-31,2022-10-30,primary
NVDA,0001045810,2024,10-Q,OperatingIncomeLoss,OperatingIncomeLoss,2968000000.0,USD,2023-11-21,Q3,2022-01-31,2022-10-30,primary
NVDA,0001045810,2024,10-Q,ResearchAndDevelopmentExpense,ResearchAndDevelopmentExpense,5387000000.0,USD,2023-11-21,Q3,2022-01-31,2022-10-30,primary
NVDA,0001045810,2024,10-Q,Revenues,Revenues,20923000000.0,USD,2023-11-21,Q3,2022-01-31,2022-10-30,primary
NVDA,0001045810,2024,10-Q,SellingGeneralAndAdministrativeExpense,SellingGeneralAndAdministrativeExpense,1815000000.0,USD,2023-11-21,Q3,2022-01-31,2022-10-30,primary
NVDA,0001045810,2024,10-Q,StockholdersEquity,StockholdersEquity,26612000000.0,USD,2023-11-21,Q3,,2022-01-30,primary
NVDA,0001045810,2025,10-K,AccountsReceivableNetCurrent,AccountsReceivableNetCurrent,9999000000.0,USD,2025-02-26,FY,,2024-01-28,primary
NVDA,0001045810,2025,10-K,Assets,Assets,65728000000.0,USD,2025-02-26,FY,,2024-01-28,primary
NVDA,0001045810,2025,10-K,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsAtCarryingValue,7280000000.0,USD,2025-02-26,FY,,2024-01-28,primary
NVDA,0001045810,2025,10-K,CostOfRevenue,CostOfRevenue,11618000000.0,USD,2025-02-26,FY,2022-01-31,2023-01-29,primary
NVDA,0001045810,2025,10-K,EarningsPerShareBasic,EarningsPerShareBasic,0.18,USD/shares,2025-02-26,FY,2022-01-31,2023-01-29,primary
NVDA,0001045810,2025,10-K,EarningsPerShareDiluted,EarningsPerShareDiluted,0.17,USD/shares,2025-02-26,FY,2022-01-31,2023-01-29,primary
NVDA,0001045810,2025,10-K,GrossProfit,GrossProfit,15356000000.0,USD,2025-02-26,FY,2022-01-31,2023-01-29,primary
NVDA,0001045810,2025,10-K,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,-187000000.0,USD,2025-02-26,FY,2022-01-31,2023-01-29,primary
NVDA,0001045810,2025,10-K,Liabilities,Liabilities,22750000000.0,USD,2025-02-26,FY,,2024-01-28,primary
NVDA,0001045810,2025,10-K,LongTermDebt,LongTermDebt,9709000000.0,USD,2025-02-26,FY,,2024-01-28,primary
NVDA,0001045810,2025,10-K,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivities,5641000000.0,USD,2025-02-26,FY,2022-01-31,2023-01-29,primary
NVDA,0001045810,2025,10-K,NetIncomeLoss,NetIncomeLoss,4368000000.0,USD,2025-02-26,FY,2022-01-31,2023-01-29,primary
NVDA,0001045810,2025,10-K,OperatingExpenses,OperatingExpenses,11132000000.0,USD,2025-02-26,FY,2022-01-31,2023-01-29,primary
NVDA,0001045810,2025,10-K,OperatingIncomeLoss,OperatingIncomeLoss,4224000000.0,USD,2025-02-26,FY,2022-01-31,2023-01-29,primary
NVDA,0001045810,2025,10-K,ResearchAndDevelopmentExpense,ResearchAndDevelopmentExpense,7339000000.0,USD,2025-02-26,FY,2022-01-31,2023-01-29,primary
NVDA,0001045810,2025,10-K,Revenues,Revenues,26974000000.0,USD,2025-02-26,FY,2022-01-31,2023-01-29,primary
NVDA,0001045810,2025,10-K,SellingGeneralAndAdministrativeExpense,SellingGeneralAndAdministrativeExpense,2440000000.0,USD,2025-02-26,FY,2022-01-31,2023-01-29,primary
NVDA,0001045810,2025,10-K,StockholdersEquity,StockholdersEquity,26612000000.0,USD,2025-02-26,FY,,2022-01-30,primary
NVDA,0001045810,2025,10-Q,AccountsReceivableNetCurrent,AccountsReceivableNetCurrent,9999000000.0,USD,2024-11-20,Q3,,2024-01-28,primary
NVDA,0001045810,2025,10-Q,Assets,Assets,65728000000.0,USD,2024-11-20,Q3,,2024-01-28,primary
NVDA,0001045810,2025,10-Q,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsAtCarryingValue,7280000000.0,USD,2024-11-20,Q3,,2024-01-28,primary
NVDA,0001045810,2025,10-Q,CostOfRevenue,CostOfRevenue,11309000000.0,USD,2024-11-20,Q3,2023-01-30,2023-10-29,primary
NVDA,0001045810,2025,10-Q,EarningsPerShareBasic,EarningsPerShareBasic,0.71,USD/shares,2024-11-20,Q3,2023-01-30,2023-10-29,primary
NVDA,0001045810,2025,10-Q,EarningsPerShareDiluted,EarningsPerShareDiluted,0.7,USD/shares,2024-11-20,Q3,2023-01-30,2023-10-29,primary
NVDA,0001045810,2025,10-Q,GrossProfit,GrossProfit,27510000000.0,USD,2024-11-20,Q3,2023-01-30,2023-10-29,primary
NVDA,0001045810,2025,10-Q,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,2237000000.0,USD,2024-11-20,Q3,2023-01-30,2023-10-29,primary
NVDA,0001045810,2025,10-Q,Liabilities,Liabilities,22750000000.0,USD,2024-11-20,Q3,,2024-01-28,primary
NVDA,0001045810,2025,10-Q,LongTermDebt,LongTermDebt,9709000000.0,USD,2024-11-20,Q3,,2024-01-28,primary
NVDA,0001045810,2025,10-Q,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivities,16591000000.0,USD,2024-11-20,Q3,2023-01-30,2023-10-29,primary
NVDA,0001045810,2025,10-Q,NetIncomeLoss,NetIncomeLoss,17475000000.0,USD,2024-11-20,Q3,2023-01-30,2023-10-29,primary
NVDA,0001045810,2025,10-Q,OperatingExpenses,OperatingExpenses,8152000000.0,USD,2024-11-20,Q3,2023-01-30,2023-10-29,primary
NVDA,0001045810,2025,10-Q,OperatingIncomeLoss,OperatingIncomeLoss,19358000000.0,USD,2024-11-20,Q3,2023-01-30,2023-10-29,primary
NVDA,0001045810,2025,10-Q,ResearchAndDevelopmentExpense,ResearchAndDevelopmentExpense,6210000000.0,USD,2024-11-20,Q3,2023-01-30,2023-10-29,primary
NVDA,0001045810,2025,10-Q,Revenues,Revenues,38819000000.0,USD,2024-11-20,Q3,2023-01-30,2023-10-29,primary
NVDA,0001045810,2025,10-Q,SellingGeneralAndAdministrativeExpense,SellingGeneralAndAdministrativeExpense,1942000000.0,USD,2024-11-20,Q3,2023-01-30,2023-10-29,primary
NVDA,0001045810,2025,10-Q,StockholdersEquity,StockholdersEquity,22101000000.0,USD,2024-11-20,Q3,,2023-01-29,primary
NVDA,0001045810,2026,10-Q,AccountsReceivableNetCurrent,AccountsReceivableNetCurrent,23065000000.0,USD,2025-08-27,Q2,,2025-01-26,primary
NVDA,0001045810,2026,10-Q,Assets,Assets,111601000000.0,USD,2025-08-27,Q2,,2025-01-26,primary
NVDA,0001045810,2026,10-Q,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsAtCarryingValue,8589000000.0,USD,2025-08-27,Q2,,2025-01-26,primary
NVDA,0001045810,2026,10-Q,CostOfRevenue,CostOfRevenue,13105000000.0,USD,2025-08-27,Q2,2024-01-29,2024-07-28,primary
NVDA,0001045810,2026,10-Q,EarningsPerShareBasic,EarningsPerShareBasic,1.28,USD/shares,2025-08-27,Q2,2024-01-29,2024-07-28,primary
NVDA,0001045810,2026,10-Q,EarningsPerShareDiluted,EarningsPerShareDiluted,1.27,USD/shares,2025-08-27,Q2,2024-01-29,2024-07-28,primary
NVDA,0001045810,2026,10-Q,GrossProfit,GrossProfit,42979000000.0,USD,2025-08-27,Q2,2024-01-29,2024-07-28,primary
NVDA,0001045810,2026,10-Q,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,5013000000.0,USD,2025-08-27,Q2,2024-01-29,2024-07-28,primary
NVDA,0001045810,2026,10-Q,Liabilities,Liabilities,32274000000.0,USD,2025-08-27,Q2,,2025-01-26,primary
NVDA,0001045810,2026,10-Q,LongTermDebt,LongTermDebt,8463000000.0,USD,2025-08-27,Q2,,2025-01-26,primary
NVDA,0001045810,2026,10-Q,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivities,29833000000.0,USD,2025-08-27,Q2,2024-01-29,2024-07-28,primary
NVDA,0001045810,2026,10-Q,NetIncomeLoss,NetIncomeLoss,31480000000.0,USD,2025-08-27,Q2,2024-01-29,2024-07-28,primary
NVDA,0001045810,2026,10-Q,OperatingExpenses,OperatingExpenses,7428000000.0,USD,2025-08-27,Q2,2024-01-29,2024-07-28,primary
NVDA,0001045810,2026,10-Q,OperatingIncomeLoss,OperatingIncomeLoss,35551000000.0,USD,2025-08-27,Q2,2024-01-29,2024-07-28,primary
NVDA,0001045810,2026,10-Q,ResearchAndDevelopmentExpense,ResearchAndDevelopmentExpense,5810000000.0,USD,2025-08-27,Q2,2024-01-29,2024-07-28,primary
NVDA,0001045810,2026,10-Q,Revenues,Revenues,56084000000.0,USD,2025-08-27,Q2,2024-01-29,2024-07-28,primary
NVDA,0001045810,2026,10-Q,SellingGeneralAndAdministrativeExpense,SellingGeneralAndAdministrativeExpense,1618000000.0,USD,2025-08-27,Q2,2024-01-29,2024-07-28,primary
NVDA,0001045810,2026,10-Q,StockholdersEquity,StockholdersEquity,42978000000.0,USD,2025-08-27,Q2,,2024-01-28,primary
